fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,27.5,55.0,27.5,1.2676460838255832,12.761984053518447,0.09932985956647519,3.1729270652472974,362.34038052753556,19.035240490404515,562.2034247508118,14.227047694769581,14.227047694769581
shared,0.0025,0.25,2,27.5,60.0,32.5,1.4245380638389094,13.932202039462481,0.10224787580627631,3.1273238204836797,407.185941496877,20.17884886451348,689.7172565842427,16.26478059053949,16.26478059053949
shared,0.0025,0.25,2,30.0,35.0,9.0,0.5840899727492237,9.63594366294811,0.060615752144250475,4.061694461747127,166.95463007275086,12.921092448889562,195.59208352425915,6.015299014388997,6.015299014388997
shared,0.0025,0.25,2,30.0,40.0,10.0,0.5381698448705465,9.50660304217991,0.05661011009744882,4.202938161817844,153.82895026216872,12.402779940891023,177.79600135490423,5.52385272958813,5.52385272958813
shared,0.0025,0.25,2,30.0,45.0,15.0,0.6774282825731743,9.957714094155094,0.0680305013949744,3.833965178239364,193.63418924224902,13.915250240015414,234.42301499059695,7.093932575480862,7.09393257548081
shared,0.0025,0.25,2,30.0,50.0,20.0,0.9011554098616357,10.816748431462438,0.08331111845408781,3.464563435067719,257.58372016446765,16.04941494773151,338.74562405986677,9.706637031401673,9.706637031401673
shared,0.0025,0.25,2,30.0,55.0,25.0,1.128479218449866,11.929200803811158,0.09459805707095968,3.251313832313361,322.5613163230507,17.959992102533082,467.8236628780166,12.483461224567263,12.483461224567263
shared,0.0025,0.25,2,30.0,60.0,30.0,1.3233839135388727,13.16377238465903,0.10053226954008528,3.153895187995529,378.272324534449,19.449224265621726,605.4014902530758,14.959749435457443,14.959749435457418
shared,0.0025,0.25,2,35.0,40.0,5.0,0.12167834353417795,8.465189761178927,0.014373965258545143,8.340876764240427,34.78019445702045,5.897473565605907,35.79540305737254,1.1637876469444361,1.1637876469447492
shared,0.0025,0.25,2,35.0,45.0,10.0,0.3056603148121775,8.888059637008405,0.03438999368765019,5.392422994375932,87.36908210765974,9.34714299171997,94.41114966991098,3.049563687989611,3.049563687989611
shared,0.0025,0.25,2,35.0,50.0,15.0,0.6116421468791227,9.748620057438455,0.06274140783776094,3.992297256056234,174.83006580041103,13.222332086300474,207.2133913759787,6.365866971170678,6.365866971170678
shared,0.0025,0.25,2,35.0,55.0,20.0,0.9185593767857951,10.897875073356047,0.0842879341709063,3.444429460395808,262.5584209728805,16.203654556083343,347.877491779257,9.924181232670533,9.924181232670568
shared,0.0025,0.25,2,35.0,60.0,25.0,1.1744407910411634,12.195932081918457,0.09629774773691756,3.22249264751286,335.6988425733712,18.32208619599229,497.7638973509772,13.065340123631858,13.065340123631884
